formula,chemsys,ehull
Sr6 Mn4 N8,Mn-N-Sr,0.150438223
Sr6 Mn6 N10,Mn-N-Sr,0.044145349
Sr8 Mn2 N8,Mn-N-Sr,0.057274092
Sr16 Mn4 N16,Mn-N-Sr,0.012744318
Sr10 Mn4 N12,Mn-N-Sr,0.022783998
Sr40 Mn8 N32,Mn-N-Sr,0.219791742
Sr28 Mn4 N24,Mn-N-Sr,0.038844141
Sr8 Mn3 N8,Mn-N-Sr,0.009658455
Sr9 Mn2 N8,Mn-N-Sr,0.025121275
Sr2 Mn14 N20,Mn-N-Sr,0.071189216
Sr4 Mn4 N8,Mn-N-Sr,0
Mn2 Zn4 N4,Mn-N-Zn,0.173332305
Mn10 Zn1 N8,Mn-N-Zn,0.188252837
Mn2 Zn1 N2,Mn-N-Zn,0.633471724
Mn3 Zn8 N8,Mn-N-Zn,0.196889131
Mn12 Zn32 N36,Mn-N-Zn,0.183969249
Mn2 Zn4 N6,Mn-N-Zn,0
Mn2 Zn10 N8,Mn-N-Zn,0.1577493
Mn16 Zn16 N32,Mn-N-Zn,0.114099915
Mn4 Zn4 N8,Mn-N-Zn,0.045314319
Mn2 Zn2 N4,Mn-N-Zn,0.0320323
Al4 Mo4 N12,Al-Mo-N,0.203797402
B4 Mo4 N12,B-Mo-N,0.378515962
Ca8 Mo4 N12,Ca-Mo-N,0.06813052
Ca6 Mo4 N8,Ca-Mo-N,0.279986661
Ca12 Mo8 N16,Ca-Mo-N,0.193826703
Ca6 Mo6 N10,Ca-Mo-N,0.25082131
Ca6 Mo2 N6,Ca-Mo-N,0.020437497
Ca2 Mo2 N6,Ca-Mo-N,0.061098461
Cs20 Mo12 N30,Cs-Mo-N,-8.88E-16
Cs12 Mo8 N20,Cs-Mo-N,0.021572365
Cs12 Mo2 N8,Cs-Mo-N,0.248581515
Cs8 Mo8 N16,Cs-Mo-N,0
Mo2 C12 N18,C-Mo-N,0.266843329
Mo4 C6 N12,C-Mo-N,0.120226587
Mo2 C3 N6,C-Mo-N,0.345431302
Mo2 C1 N1,C-Mo-N,0
K30 Mo14 N38,K-Mo-N,-1.78E-15
K12 Mo2 N8,K-Mo-N,0.154571213
K16 Mo16 N32,K-Mo-N,0
Na30 Mo14 N38,Mo-N-Na,0.012534321
Na12 Mo8 N20,Mo-N-Na,0.036346974
Na12 Mo2 N8,Mo-N-Na,0.000287272
Na16 Mo16 N32,Mo-N-Na,0.061004856
Rb12 Mo2 N8,Mo-N-Rb,0.179675435
Rb16 Mo16 N32,Mo-N-Rb,0.008293708
V4 Mo4 N12,Mo-N-V,0.299722422
Mo4 W4 N12,Mo-N-W,0.384543347
Y4 Mo4 N12,Mo-N-Y,0
Zn4 Mo2 N6,Mo-N-Zn,0.117176658
Zn6 Mo2 N8,Mo-N-Zn,0
Zn2 Mo2 N4,Mo-N-Zn,0
Na8 Ca20 N16,Ca-N-Na,0.116839129
Na2 Ca2 N2,Ca-N-Na,0.238520078
Na4 Ca4 N4,Ca-N-Na,0.119641733
Na2 Ir1 N2,Ir-N-Na,0.283418435
Na2 Ir1 N2,Ir-N-Na,0.299800527
Na12 Ir4 N8,Ir-N-Na,0.029265175
Na16 Ir16 N32,Ir-N-Na,0.276319603
Na24 Ni8 N16,N-Na-Ni,0.451154028
Na12 Ni4 N8,N-Na-Ni,0.199604026
Na4 Ni4 N4,N-Na-Ni,0.054828878
Na2 Os6 N12,N-Na-Os,0.28644686
Na30 Os14 N38,N-Na-Os,0.118357314
Na12 Os4 N8,N-Na-Os,0.052309999
Na10 Os2 N8,N-Na-Os,0.028955093
Na12 Os2 N8,N-Na-Os,0.111835449
Na16 Os16 N32,N-Na-Os,0.146362436
Na12 Ru4 N8,N-Na-Ru,0.182970903
Na24 Ru8 N16,N-Na-Ru,0.323922886
Na12 Ru2 N8,N-Na-Ru,0.051393168
Na2 Ru2 N2,N-Na-Ru,0
Na16 Ru16 N32,N-Na-Ru,0.055091495
Na24 Sc8 N16,N-Na-Sc,0.181762928
Na2 Zn2 N2,N-Na-Zn,0
Ca8 Nb4 N12,Ca-N-Nb,-3.55E-15
Ca12 Nb8 N16,Ca-N-Nb,0.243887785
Ca6 Nb4 N8,Ca-N-Nb,0.237247875
Ca6 Nb6 N10,Ca-N-Nb,0.187028309
Ca10 Nb2 N10,Ca-N-Nb,-1.78E-15
K16 Nb16 N32,K-N-Nb,0
Li24 Nb8 N16,Li-N-Nb,0.226841357
Li4 Nb4 N8,Li-N-Nb,0
Mg4 Nb2 N6,Mg-N-Nb,-3.55E-15
Mn17 Nb31 N48,Mn-N-Nb,0.119405111
Mn4 Nb2 N6,Mn-N-Nb,0.182867361
Rb16 Nb16 N32,N-Nb-Rb,0
Nb10 Si6 N2,N-Nb-Si,0.002455693
Nb4 Zn2 N8,N-Nb-Zn,0.051970614
Nb2 Zn4 N6,N-Nb-Zn,0
Ga4 Ni2 N6,Ga-N-Ni,0.306780338
Zn1 Ni2 N2,N-Ni-Zn,0.48810954
Zn4 Ni2 N4,N-Ni-Zn,0.195593907
Zn10 Ni2 N8,N-Ni-Zn,0.238746744
Zn1 Ni3 N1,N-Ni-Zn,0
Zn2 Ni10 N8,N-Ni-Zn,0.279499099
Ca22 Os4 N20,Ca-N-Os,0.367931855
Ca8 Os4 N12,Ca-N-Os,0.130488421
Ca12 Os8 N16,Ca-N-Os,0.194055208
Ca6 Os4 N8,Ca-N-Os,0.261776469
Ca6 Os6 N10,Ca-N-Os,0.135653175
Ca8 Os2 N8,Ca-N-Os,0.080323451
Ca20 Os8 N16,Ca-N-Os,0.126564644
Ca10 Os4 N12,Ca-N-Os,0.085296
Ca28 Os4 N24,Ca-N-Os,0.120065541
Ca16 Os16 N32,Ca-N-Os,0.224944338
Ca1 Os1 N2,Ca-N-Os,0.22446057
Cs12 Os2 N8,Cs-N-Os,0.093968126
Cs10 Os10 N20,Cs-N-Os,0.045482282
Rb8 Os8 N16,N-Os-Rb,0.030641342
Sr12 Os8 N16,N-Os-Sr,0.193794315
Sr6 Os4 N8,N-Os-Sr,0.292307833
Sr6 Os6 N10,N-Os-Sr,0.25634773
Sr6 Os2 N6,N-Os-Sr,0
Sr10 Os4 N12,N-Os-Sr,0.036757879
Sr28 Os4 N24,N-Os-Sr,0.09395281
Sr2 Os14 N20,N-Os-Sr,0.349408643
Sr4 Os4 N8,N-Os-Sr,0.210164267
Ca22 Pb4 N20,Ca-N-Pb,0.168525801
Ca4 Pb2 N4,Ca-N-Pb,0.161014336
Ca2 Pb1 N2,Ca-N-Pb,0.348715177
Ca16 Pb4 N16,Ca-N-Pb,0.088540381
Ca8 Pb2 N8,Ca-N-Pb,0.078922396
Ca10 Pb4 N12,Ca-N-Pb,0.312031803
Ca14 Pb2 N12,Ca-N-Pb,0.103291765
Pb6 W6 N10,N-Pb-W,0.385071694
Sr2 Pd1 N2,N-Pd-Sr,0.141984222
Si14 Pt2 N20,N-Pt-Si,0.244671512
Rb2 C1 N2,C-N-Rb,0
Rb8 C16 N24,C-N-Rb,0.122644731
Ca22 Re4 N20,Ca-N-Re,0.361830754
Ca8 Re4 N12,Ca-N-Re,0.090112617
Ca12 Re8 N16,Ca-N-Re,0.249999887
Ca6 Re4 N8,Ca-N-Re,0.304295644
Ca6 Re6 N10,Ca-N-Re,0.265470909
Ca6 Re2 N6,Ca-N-Re,0.003948188
Ca54 Re18 N72,Ca-N-Re,0
Ca8 Re2 N8,Ca-N-Re,0.031072487
Ca10 Re4 N12,Ca-N-Re,0.038603628
Ca14 Re2 N12,Ca-N-Re,0.041016363
Ca16 Re16 N32,Ca-N-Re,0.215394125
Ca1 Re1 N2,Ca-N-Re,0.202779505
Ca4 Re4 N12,Ca-N-Re,0
Cs12 Re8 N20,Cs-N-Re,0.039696269
Cs12 Re2 N8,Cs-N-Re,0.144648749
Cs4 Re8 N12,Cs-N-Re,0.371133196
Cs8 Re8 N16,Cs-N-Re,0.023129088
Mg8 Re4 N12,Mg-N-Re,0.105664453
Mg4 Re4 N8,Mg-N-Re,0.24694786
Na30 Re14 N38,N-Na-Re,2.66E-15
Na12 Re8 N20,N-Na-Re,0.003081816
Na6 Re2 N6,N-Na-Re,0.187408567
Na12 Re2 N8,N-Na-Re,0.034991165
Na16 Re16 N32,N-Na-Re,0.048105168
Rb12 Re2 N8,N-Rb-Re,0.085183841
Rb8 Re8 N16,N-Rb-Re,0
Sr8 Re4 N12,N-Re-Sr,0.040717174
Sr12 Re8 N16,N-Re-Sr,0.250932078
Sr6 Re4 N8,N-Re-Sr,0.358333852
Sr6 Re6 N10,N-Re-Sr,0.298530802
Sr6 Re2 N6,N-Re-Sr,0
Sr16 Re4 N16,N-Re-Sr,0.373786624
Sr10 Re4 N12,N-Re-Sr,0.054656548
Sr28 Re4 N24,N-Re-Sr,0.107259746
Sr2 Re14 N20,N-Re-Sr,0.153549993
Sr4 Re4 N8,N-Re-Sr,0.09572557
Sr4 Re4 N12,N-Re-Sr,0
Ti2 Re2 N6,N-Re-Ti,0.081409654
Y4 Re4 N12,N-Re-Y,0
Zn4 Re2 N6,N-Re-Zn,0.115670574
Zn4 Re4 N8,N-Re-Zn,0.268040367
Sr12 Rh8 N16,N-Rh-Sr,0.190613414
Sr6 Rh6 N10,N-Rh-Sr,0.215560277
Sr6 Rh2 N6,N-Rh-Sr,0.003469891
Sr16 Rh4 N16,N-Rh-Sr,0.092723678
Sr10 Rh4 N12,N-Rh-Sr,0.128428548
Sr28 Rh4 N24,N-Rh-Sr,0.115628691
Sr4 Rh4 N8,N-Rh-Sr,0.316815666
Cs2 Ru2 N4,Cs-N-Ru,0.055701896
Rb16 Ru16 N32,N-Rb-Ru,0.053108764
Sr2 Ru1 N2,N-Ru-Sr,0.047143717
Sr8 Ru4 N12,N-Ru-Sr,0.060477903
Sr12 Ru8 N16,N-Ru-Sr,0.12937485
Sr6 Ru4 N8,N-Ru-Sr,0.176815532
Sr6 Ru6 N10,N-Ru-Sr,0.15523357
Sr6 Ru2 N6,N-Ru-Sr,0
Sr8 Ru2 N8,N-Ru-Sr,0.112285461
Sr16 Ru4 N16,N-Ru-Sr,0.164403104
Sr10 Ru4 N12,N-Ru-Sr,0.041603956
Sr28 Ru4 N24,N-Ru-Sr,0.082633947
Sr2 Ru14 N20,N-Ru-Sr,0.227042842
Sr4 Ru4 N8,N-Ru-Sr,0.158792155
Bi16 S12 N8,Bi-N-S,0.199093713
Bi4 S3 N2,Bi-N-S,0.116354318
Bi8 S6 N4,Bi-N-S,0.206331477
In4 S3 N2,In-N-S,0.155364663
Ta2 S2 N2,N-S-Ta,0.146450871
Ta4 S4 N4,N-S-Ta,0.14824307
Ti2 S1 N2,N-S-Ti,0.043765153
Ti4 S3 N2,N-S-Ti,0.164498879
Mg4 Sb2 N6,Mg-N-Sb,2.66E-15
Mg3 Sb1 N1,Mg-N-Sb,0
Zn4 Sb2 N6,N-Sb-Zn,0.020381096
Zn6 Sb2 N2,N-Sb-Zn,0.234223402
Sc4 C6 N12,C-N-Sc,0
Sr12 Sc8 N16,N-Sc-Sr,0.114754044
Sr6 Sc4 N8,N-Sc-Sr,0.103803646
Sr6 Sc6 N10,N-Sc-Sr,0.095527664
Sr6 Sc2 N6,N-Sc-Sr,0.228818332
Sc1 Ti9 N9,N-Sc-Ti,0
Y8 Sc4 N12,N-Sc-Y,0.329294232
Y3 Sc1 N4,N-Sc-Y,0.042793139
Y1 Sc3 N4,N-Sc-Y,0.064261435
Y1 Sc1 N2,N-Sc-Y,0.056961872
Si4 Se2 N4,N-Se-Si,0.102353821
Y4 Se3 N2,N-Se-Y,0.002439912
Si4 Ag2 N6,Ag-N-Si,0.200862412
Si6 Ag3 N9,Ag-N-Si,0.389749503
Ga2 Si4 N6,Ga-N-Si,0.29123602
Sr22 Si4 N20,N-Si-Sr,0.293514773
Sr16 Si4 N16,N-Si-Sr,0.119732927
Sr10 Si4 N12,N-Si-Sr,0
Sr28 Si4 N24,N-Si-Sr,0.013643643
Y6 Si12 N22,N-Si-Y,0
Y20 Si12 N36,N-Si-Y,0.08441612
Ca1 Sn2 N2,Ca-N-Sn,0.282555295
Ca8 Sn4 N8,Ca-N-Sn,0
Ca10 Sn4 N12,Ca-N-Sn,0.112668515
Ca14 Sn2 N12,Ca-N-Sn,0.003511482
Ca4 Sn4 N8,Ca-N-Sn,0
Li2 Sn1 N2,Li-N-Sn,0.01145372
Li2 Sn4 N6,Li-N-Sn,0
Li4 Sn4 N4,Li-N-Sn,0.10166549
Li2 Sn2 N2,Li-N-Sn,0.033675637
Li1 Sn1 N1,Li-N-Sn,0.320573211
Mg1 Sn2 N2,Mg-N-Sn,0.244892644
Mg4 Sn2 N4,Mg-N-Sn,0.189291508
Mg8 Sn2 N8,Mg-N-Sn,0.061550061
Mg14 Sn2 N12,Mg-N-Sn,0.145444383
Mg4 Sn4 N8,Mg-N-Sn,0
Si4 Sn10 N12,N-Si-Sn,0.258864046
Si14 Sn2 N20,N-Si-Sn,0.075227804
Si16 Sn16 N32,N-Si-Sn,0.179256814
Si2 Sn2 N4,N-Si-Sn,0.139625145
Zn1 Sn2 N2,N-Sn-Zn,0.224584873
Zn4 Sn2 N4,N-Sn-Zn,0.130795222
Zn8 Sn2 N8,N-Sn-Zn,0.03592896
Zn28 Sn4 N24,N-Sn-Zn,0.081639807
Zn4 Sn4 N8,N-Sn-Zn,0
Ta16 Au16 N32,Au-N-Ta,0.351335843
Ca8 Ta4 N12,Ca-N-Ta,0
Ca12 Ta8 N16,Ca-N-Ta,0.220044969
Ca6 Ta4 N8,Ca-N-Ta,0.197798063
Ca6 Ta6 N10,Ca-N-Ta,0.1511127
Mg4 Ta6 N10,Mg-N-Ta,0.091537686
Mg4 Ta2 N6,Mg-N-Ta,0
Mg1 Ta2 N3,Mg-N-Ta,0.137701573
Mg1 Ta1 N2,Mg-N-Ta,0.060312871
Mg2 Ta2 N4,Mg-N-Ta,0.03774741
Ta6 Si12 N22,N-Si-Ta,0.540594208
Ta1 V3 N4,N-Ta-V,0.212217828
Ta1 V1 N2,N-Ta-V,0.227858379
Ta4 W4 N12,N-Ta-W,0.38517527
Ta2 Zn4 N6,N-Ta-Zn,0
Ga16 Te12 N8,Ga-N-Te,0.258046257
Ti16 Te12 N8,N-Te-Ti,0.272143678
Ti2 C12 N18,C-N-Ti,0.214002421
Ti2 C3 N6,C-N-Ti,0.206830993
Ti4 C6 N12,C-N-Ti,0.094342389
Ti2 C1 N1,C-N-Ti,0
Ti24 C24 N56,C-N-Ti,0.29511814
Ti4 C3 N1,C-N-Ti,0
Ti4 C1 N3,C-N-Ti,0
Ti5 C1 N4,C-N-Ti,0.003550156
Sr6 Ti4 N8,N-Sr-Ti,0.2217115
Sr12 Ti8 N16,N-Sr-Ti,0.167181668
Sr6 Ti6 N10,N-Sr-Ti,0.159222151
Sr6 Ti2 N6,N-Sr-Ti,0.147801198
Sr8 Ti2 N8,N-Sr-Ti,0
Sr10 Ti4 N12,N-Sr-Ti,0.011907446
Sr28 Ti4 N24,N-Sr-Ti,0.010600741
Sr2 Ti14 N20,N-Sr-Ti,0.137237821
Ti2 Zn8 N8,N-Ti-Zn,0.070217158
Ti4 Zn2 N2,N-Ti-Zn,0
Ti6 Zn2 N2,N-Ti-Zn,0
Ti4 Zn4 N8,N-Ti-Zn,0
Cs2 V2 N4,Cs-N-V,0.001708911
K56 V8 N32,K-N-V,0.27844218
K16 V16 N32,K-N-V,0
Mg1 V2 N2,Mg-N-V,0.608661046
Mg4 V2 N6,Mg-N-V,0
Mg6 V4 N8,Mg-N-V,0.28300725
Mg8 V2 N8,Mg-N-V,0.047779005
Mg4 V4 N8,Mg-N-V,0.114386641
Na6 V12 N22,N-Na-V,0.048592639
Na24 V8 N16,N-Na-V,0.391374659
Na56 V8 N32,N-Na-V,0.011840847
Na4 V4 N8,N-Na-V,0
Rb56 V8 N32,N-Rb-V,0.336867807
Rb2 V2 N4,N-Rb-V,0
V16 Te12 N8,N-Te-V,0.310925698
V2 Zn8 N8,N-V-Zn,0.144716358
V2 Zn4 N6,N-V-Zn,0
V4 Zn4 N8,N-V-Zn,0.116869805
Ca4 W2 N4,Ca-N-W,0.088241462
Ca12 W8 N16,Ca-N-W,0.242418179
Ca6 W4 N8,Ca-N-W,0.353942624
Ca6 W6 N10,Ca-N-W,0.238014513
Ca2 W2 N6,Ca-N-W,0.046527113
Cs30 W14 N38,Cs-N-W,0.003119993
Cs12 W8 N20,Cs-N-W,0.022648342
Cs12 W2 N8,Cs-N-W,0.233195138
K30 W14 N38,K-N-W,0
K12 W8 N20,K-N-W,0
K12 W2 N8,K-N-W,0.140456817
Mg4 W2 N4,Mg-N-W,0.204167183
Mg108 W36 N144,Mg-N-W,0
Na30 W14 N38,N-Na-W,0.008162634
Na12 W8 N20,N-Na-W,0.025215866
Na12 W4 N8,N-Na-W,0.440434434
Na12 W2 N8,N-Na-W,0
Rb30 W14 N38,N-Rb-W,0
Rb12 W8 N20,N-Rb-W,0
Rb12 W2 N8,N-Rb-W,0.224598357
Re4 W4 N12,N-Re-W,0.30675753
Sr12 W8 N16,N-Sr-W,0.151211949
Sr6 W4 N8,N-Sr-W,0.299258328
Sr6 W6 N10,N-Sr-W,0.139078314
Sr6 W2 N6,N-Sr-W,0
Sr2 W2 N6,N-Sr-W,-3.55E-15
Y4 W4 N12,N-W-Y,0
Zn6 W2 N8,N-W-Zn,0
Y4 Zn6 N8,N-Y-Zn,0.060324713
Zr2 B1 N1,B-N-Zr,0.136639496
Zr4 B1 N3,B-N-Zr,0.016622579
Ca6 Zr4 N8,Ca-N-Zr,0.20803941
Ca8 Zr2 N8,Ca-N-Zr,0
Ca10 Zr4 N12,Ca-N-Zr,0.211043488
Ca14 Zr2 N12,Ca-N-Zr,0.057855639
Ca1 Zr1 N2,Ca-N-Zr,0
Zr1 Ga2 N2,Ga-N-Zr,0.347554982
Zr8 Ga4 N12,Ga-N-Zr,0.341699076
Li12 Zr4 N8,Li-N-Zr,0.361784687
Li24 Zr8 N16,Li-N-Zr,0.141342989
Li2 Zr4 N6,Li-N-Zr,0
Mg8 Zr2 N8,Mg-N-Zr,0.095998815
Mg2 Zr2 N4,Mg-N-Zr,0
Zr2 Mn8 N8,Mn-N-Zr,0.115334785
Zr1 Mn1 N2,Mn-N-Zr,0.146922265
Zr4 Mn4 N8,Mn-N-Zr,0.102252116
Na2 Zr1 N2,N-Na-Zr,0.001550198
Zr6 Si12 N22,N-Si-Zr,0.287670567
Zr20 Si12 N36,N-Si-Zr,0.462327322
Sr12 Zr8 N16,N-Sr-Zr,0.229629146
Sr6 Zr6 N10,N-Sr-Zr,0.159379787
Sr6 Zr2 N6,N-Sr-Zr,0.199228553
Sr8 Zr2 N8,N-Sr-Zr,0
Sr10 Zr4 N12,N-Sr-Zr,0.106238168
Sr28 Zr4 N24,N-Sr-Zr,0.036067665
Sr2 Zr14 N20,N-Sr-Zr,0.124407207
Sr2 Zr2 N4,N-Sr-Zr,0
Zr14 V10 N4,N-V-Zr,0.052016154
Zr2 Zn8 N8,N-Zn-Zr,0.081886456
Zr6 Zn2 N2,N-Zn-Zr,0
Zr2 Zn6 N8,N-Zn-Zr,0.300886226
Zr1 Zn1 N2,N-Zn-Zr,0
Na24 Bi8 N16,Bi-N-Na,0.426019587
Zn4 Bi2 N6,Bi-N-Zn,0.261152407
Zn6 Bi6 N10,Bi-N-Zn,0.297199239
Cd1 Cu1 N1,Cd-Cu-N,0.249110792
Cd6 In4 N8,Cd-In-N,0.339517091
Zn4 Cu2 N4,Cu-N-Zn,0.191657691
Zn16 Cu4 N12,Cu-N-Zn,0.173630449
Zn10 Cu2 N8,Cu-N-Zn,0.198020735
Zn1 Cu1 N1,Cu-N-Zn,0.362481585
Fe6 Sb2 N2,Fe-N-Sb,0.133949892
Ge1 C1 N2,C-Ge-N,0.282257492
Ge2 C2 N4,C-Ge-N,0.30136772
Ge4 C4 N8,C-Ge-N,0.249814478
In4 Pb6 N8,In-N-Pb,0.367301557
In6 Pb6 N10,In-N-Pb,0.29873106
In24 Pb3 N18,In-N-Pb,0.392416917
Ir2 C12 N18,C-Ir-N,0.387346969
Ir2 C3 N6,C-Ir-N,0.357782753
Cs10 Ir10 N20,Cs-Ir-N,0.306518884
Cs16 Ir16 N32,Cs-Ir-N,0.295413663
Mn6 Bi6 N10,Bi-Mn-N,0.335168761
Re4 Mo4 N12,Mo-N-Re,0.362289297
Ni2 C12 N18,C-N-Ni,0.374419274
Ni2 C16 N12,C-N-Ni,0.352198281
Ni4 C8 N8,C-N-Ni,0.510531116
Ni2 C3 N6,C-N-Ni,0.475182716
Ni4 C6 N12,C-N-Ni,0.19967232
Ni16 C4 N16,C-N-Ni,0.207280876
Ni8 Ir2 N8,Ir-N-Ni,0.276908015
Cu2 Os2 N4,Cu-N-Os,0.392724762
Fe4 Pb6 N8,Fe-N-Pb,0.312517055
Fe2 Pb1 N2,Fe-N-Pb,0.338265564
Fe6 Pb6 N10,Fe-N-Pb,0.361271783
K1 Pb1 N1,K-N-Pb,0.407982157
K4 Pb4 N4,K-N-Pb,0.294767207
Pd3 C24 N18,C-N-Pd,0.379602661
Pd4 C8 N8,C-N-Pd,0.218103705
Pd1 C1 N2,C-N-Pd,0.258181668
Pd1 C1 N2,C-N-Pd,0.261628903
Pt3 C24 N18,C-N-Pt,0.369205943
Pt2 C16 N12,C-N-Pt,0.361045756
Pt4 C8 N8,C-N-Pt,0.436615168
Pt1 C1 N2,C-N-Pt,0.336189423
Pt1 C1 N2,C-N-Pt,0.542402498
Re2 C12 N18,C-N-Re,0.299996037
Re2 C3 N6,C-N-Re,0.223533811
Re4 C6 N12,C-N-Re,0.183662399
Rh2 C3 N6,C-N-Rh,0.262271498
Rh4 C6 N12,C-N-Rh,0.111547125
Ni8 Ru2 N8,N-Ni-Ru,0.23362486
Zn4 Ru2 N6,N-Ru-Zn,0.152264692
Zn8 Ru2 N8,N-Ru-Zn,0.276349833
Zn4 Ru4 N8,N-Ru-Zn,0.207256281
Cu7 S4 N1,Cu-N-S,0.590220131
